10,1.0,1881.0,1881.0,1889.0,0.995764955003,9,25.6420900822,188.1,188.9,0.995764955003
10,1.0,1881.0,1881.0,1892.0,0.994186046512,9,19.9368093014,188.1,189.2,0.994186046512
10,1.0,1881.0,1881.0,1942.0,0.968589083419,6,16.084710598,188.1,194.2,0.968589083419
10,1.0,1881.0,1881.0,1881.0,1.0,10,15.1748878956,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1906.0,0.986883525708,8,78.1549971104,188.1,190.6,0.986883525708
10,1.0,1881.0,1881.0,1892.0,0.994186046512,9,64.7926268578,188.1,189.2,0.994186046512
10,1.0,1881.0,1881.0,2290.0,0.821397379913,3,2.40796589851,188.1,229.0,0.821397379913
10,1.0,1881.0,1881.0,2194.0,0.857338195077,4,7.22255206108,188.1,219.4,0.857338195077
10,1.0,1881.0,1881.0,1920.0,0.9796875,6,12.5738909245,188.1,192.0,0.9796875
10,1.0,1881.0,1881.0,1940.0,0.969587628866,6,13.2860703468,188.1,194.0,0.969587628866
10,1.0,1881.0,1881.0,1936.0,0.971590909091,8,47.8906600475,188.1,193.6,0.971590909091
10,1.0,1881.0,1881.0,1881.0,1.0,10,49.6186952591,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1885.0,0.997877984085,8,38.4252407551,188.1,188.5,0.997877984085
10,1.0,1881.0,1881.0,1893.0,0.993660855784,9,40.7509191036,188.1,189.3,0.993660855784
10,1.0,1881.0,1881.0,2011.0,0.935355544505,4,19.6148216724,188.1,201.1,0.935355544505
10,1.0,1881.0,1881.0,1881.0,1.0,10,81.0522971153,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1918.0,0.98070907195,6,18.5811471939,188.1,191.8,0.98070907195
10,1.0,1881.0,1881.0,1882.0,0.999468650372,9,41.6514279842,188.1,188.2,0.999468650372
10,1.0,1881.0,1881.0,1881.0,1.0,10,54.0355443954,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1905.0,0.987401574803,8,59.6037180424,188.1,190.5,0.987401574803
10,1.0,1881.0,1881.0,1882.0,0.999468650372,9,32.1794474125,188.1,188.2,0.999468650372
10,1.0,1881.0,1881.0,1881.0,1.0,10,61.3467960358,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1881.0,1.0,10,42.8555750847,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1892.0,0.994186046512,9,51.6210427284,188.1,189.2,0.994186046512
10,1.0,1881.0,1881.0,1892.0,0.994186046512,9,84.6226890087,188.1,189.2,0.994186046512
10,1.0,1881.0,1881.0,1881.0,1.0,10,45.1090593338,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1881.0,1.0,10,95.769903183,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1886.0,0.997348886532,9,46.0416879654,188.1,188.6,0.997348886532
10,1.0,1881.0,1881.0,1892.0,0.994186046512,9,52.8287374973,188.1,189.2,0.994186046512
10,1.0,1881.0,1881.0,1881.0,1.0,10,54.4334139824,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1886.0,0.997348886532,9,54.6230041981,188.1,188.6,0.997348886532
10,1.0,1881.0,1881.0,1938.0,0.970588235294,8,77.5279221535,188.1,193.8,0.970588235294
10,1.0,1881.0,1881.0,1922.0,0.97866805411,9,45.4226820469,188.1,192.2,0.97866805411
10,1.0,1881.0,1881.0,1893.0,0.993660855784,9,53.6658241749,188.1,189.3,0.993660855784
10,1.0,1881.0,1881.0,1881.0,1.0,10,68.85201931,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1881.0,1.0,10,53.2208247185,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1893.0,0.993660855784,9,41.7310395241,188.1,189.3,0.993660855784
10,1.0,1881.0,1881.0,1910.0,0.984816753927,8,43.5590593815,188.1,191.0,0.984816753927
10,1.0,1881.0,1881.0,1904.0,0.987920168067,8,50.3014426231,188.1,190.4,0.987920168067
10,1.0,1881.0,1881.0,1881.0,1.0,10,56.3898630142,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1881.0,1.0,10,75.5716302395,188.1,188.1,1.0
10,1.0,1881.0,1881.0,1881.0,1.0,10,44.2716760635,188.1,188.1,1.0
