10,1.0,2616.0,2616.0,2906.0,0.900206469374,4,35.7668170929,261.6,290.6,0.900206469374
10,1.0,2616.0,2616.0,3226.0,0.810911345319,5,17.8118743896,261.6,322.6,0.810911345319
10,1.0,2616.0,2616.0,3264.0,0.801470588235,3,18.489248991,261.6,326.4,0.801470588235
10,1.0,2616.0,2616.0,2802.0,0.933618843683,3,58.726556778,261.6,280.2,0.933618843683
10,1.0,2616.0,2616.0,2750.0,0.951272727273,5,72.9848809242,261.6,275.0,0.951272727273
10,1.0,2616.0,2616.0,2962.0,0.883187035787,6,55.0099508762,261.6,296.2,0.883187035787
10,1.0,2616.0,2616.0,2954.0,0.8855788761,5,62.4752500057,261.6,295.4,0.8855788761
10,1.0,2616.0,2616.0,3292.0,0.794653705954,5,29.1339666843,261.6,329.2,0.794653705954
10,1.0,2616.0,2616.0,2764.0,0.946454413893,5,107.417239666,261.6,276.4,0.946454413893
10,1.0,2616.0,2616.0,3202.0,0.816989381636,3,27.0033783913,261.6,320.2,0.816989381636
10,1.0,2616.0,2616.0,2922.0,0.895277207392,4,57.2745552063,261.6,292.2,0.895277207392
10,1.0,2616.0,2616.0,2764.0,0.946454413893,5,77.7682161331,261.6,276.4,0.946454413893
10,1.0,2616.0,2616.0,2799.0,0.934619506967,4,79.6841008663,261.6,279.9,0.934619506967
10,1.0,2616.0,2616.0,2879.0,0.908648836402,5,45.6843485832,261.6,287.9,0.908648836402
10,1.0,2616.0,2616.0,2774.0,0.943042537851,4,97.2109799385,261.6,277.4,0.943042537851
10,1.0,2616.0,2616.0,2844.0,0.919831223629,5,52.6639332771,261.6,284.4,0.919831223629
10,1.0,2616.0,2616.0,2682.0,0.975391498881,5,71.3684062958,261.6,268.2,0.975391498881
10,1.0,2616.0,2616.0,2837.0,0.922100810716,5,90.0571403503,261.6,283.7,0.922100810716
10,1.0,2616.0,2616.0,2768.0,0.945086705202,4,108.644278288,261.6,276.8,0.945086705202
10,1.0,2616.0,2616.0,2793.0,0.936627282492,5,69.4667360783,261.6,279.3,0.936627282492
10,1.0,2616.0,2616.0,2783.0,0.939992813511,5,64.3787691593,261.6,278.3,0.939992813511
10,1.0,2616.0,2616.0,2846.0,0.919184820801,5,61.1618096828,261.6,284.6,0.919184820801
10,1.0,2616.0,2616.0,2821.0,0.927330733782,4,73.3894171715,261.6,282.1,0.927330733782
10,1.0,2616.0,2616.0,2725.0,0.96,5,77.8577418327,261.6,272.5,0.96
10,1.0,2616.0,2616.0,3074.0,0.851008458035,1,86.5166714191,261.6,307.4,0.851008458035
10,1.0,2616.0,2616.0,2836.0,0.922425952045,5,53.6707799435,261.6,283.6,0.922425952045
