10,1.0,2658.0,2658.0,3104.0,0.85631443299,5,17.5395395756,265.8,310.4,0.85631443299
10,1.0,2658.0,2658.0,3504.0,0.758561643836,3,18.0739221573,265.8,350.4,0.758561643836
10,1.0,2658.0,2658.0,3120.0,0.851923076923,3,63.3594334126,265.8,312.0,0.851923076923
10,1.0,2658.0,2658.0,3011.0,0.882763201594,5,55.5739631653,265.8,301.1,0.882763201594
10,1.0,2658.0,2658.0,2836.0,0.937235543018,5,74.2815063,265.8,283.6,0.937235543018
10,1.0,2658.0,2658.0,3697.0,0.718961319989,3,29.8892979622,265.8,369.7,0.718961319989
10,1.0,2658.0,2658.0,3000.0,0.886,4,76.5433015823,265.8,300.0,0.886
10,1.0,2658.0,2658.0,2885.0,0.921317157712,4,94.9450602531,265.8,288.5,0.921317157712
10,1.0,2658.0,2658.0,3400.0,0.781764705882,5,27.2991874218,265.8,340.0,0.781764705882
10,1.0,2658.0,2658.0,3087.0,0.861030126336,5,57.1825799942,265.8,308.7,0.861030126336
10,1.0,2658.0,2658.0,2847.0,0.933614330875,7,72.2322180271,265.8,284.7,0.933614330875
10,1.0,2658.0,2658.0,2942.0,0.903467029232,5,75.8816668987,265.8,294.2,0.903467029232
10,1.0,2658.0,2658.0,3020.0,0.880132450331,5,45.3275663853,265.8,302.0,0.880132450331
10,1.0,2658.0,2658.0,2915.0,0.911835334477,5,90.4385006428,265.8,291.5,0.911835334477
10,1.0,2658.0,2658.0,2796.0,0.950643776824,6,61.4683148861,265.8,279.6,0.950643776824
10,1.0,2658.0,2658.0,2842.0,0.935256861365,5,70.0913918018,265.8,284.2,0.935256861365
10,1.0,2658.0,2658.0,2826.0,0.940552016985,6,93.0339169502,265.8,282.6,0.940552016985
10,1.0,2658.0,2658.0,2876.0,0.924200278164,5,122.600072861,265.8,287.6,0.924200278164
10,1.0,2658.0,2658.0,2842.0,0.935256861365,6,62.5250918865,265.8,284.2,0.935256861365
10,1.0,2658.0,2658.0,2974.0,0.893745796907,6,66.6819307804,265.8,297.4,0.893745796907
10,1.0,2658.0,2658.0,2921.0,0.909962341664,4,59.9620568752,265.8,292.1,0.909962341664
10,1.0,2658.0,2658.0,2888.0,0.920360110803,6,71.7358253002,265.8,288.8,0.920360110803
10,1.0,2658.0,2658.0,2952.0,0.900406504065,4,75.8771202564,265.8,295.2,0.900406504065
10,1.0,2658.0,2658.0,2989.0,0.889260622282,6,100.086639643,265.8,298.9,0.889260622282
10,1.0,2658.0,2658.0,2746.0,0.967953386744,6,56.6808817387,265.8,274.6,0.967953386744
